         2968492 function calls (2942404 primitive calls) in 2.392 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3134    0.001    0.000    0.002    0.000 artist.py:338(pchanged)
     1428    0.001    0.000    0.003    0.000 __init__.py:2012(_setattr_cm)
      895    0.001    0.000    0.002    0.000 contextlib.py:81(__init__)
3837/3012    0.001    0.000    0.002    0.000 transforms.py:2357(<lambda>)
      480    0.001    0.000    0.001    0.000 transforms.py:2867(_interval_contains_close)
     1756    0.001    0.000    0.004    0.000 __init__.py:1651(safe_first_element)
      916    0.001    0.000    0.003    0.000 __init__.py:968(get_siblings)
     3268    0.001    0.000    0.002    0.000 __init__.py:2151(_check_in_list)
     1733    0.001    0.000    0.005    0.000 {built-in method builtins.any}
     1782    0.001    0.000    0.002    0.000 transforms.py:377(intervalx)
     5208    0.001    0.000    0.008    0.000 _asarray.py:88(asanyarray)
     2640    0.001    0.000    0.016    0.000 <__array_function__ internals>:2(all)
     1817    0.001    0.000    0.011    0.000 fromnumeric.py:2189(any)
      415    0.001    0.000    0.003    0.000 lines.py:1145(set_linestyle)
    10704    0.001    0.000    0.002    0.000 mathtext.py:2839(<genexpr>)
     2246    0.001    0.000    0.026    0.000 inspect.py:594(getdoc)
     1334    0.001    0.000    0.002    0.000 getlimits.py:365(__new__)
      363    0.001    0.000    0.006    0.000 transforms.py:1930(rotate_deg)
      641    0.001    0.000    0.011    0.000 inspect.py:2198(_signature_from_callable)
  452/451    0.001    0.000    0.005    0.000 transforms.py:1691(__eq__)
     2270    0.001    0.000    0.008    0.000 artist.py:49(_stale_axes_callback)
      644    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
      227    0.001    0.000    0.002    0.000 sre_compile.py:276(_optimize_charset)
     1788    0.001    0.000    0.020    0.000 __init__.py:774(__setitem__)
      518    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
        1    0.001    0.001    0.347    0.347 _axes.py:3775(bxp)
      834    0.001    0.000    0.080    0.000 transforms.py:2299(__init__)
     2480    0.001    0.000    0.001    0.000 {method 'expandtabs' of 'str' objects}
 1731/661    0.001    0.000    0.254    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
    11727    0.001    0.000    0.001    0.000 artist.py:194(axes)
